source,model,config,suite,n,successes,success,steps,episode_s,step_ms,calls,query_ms
results_corrected/openvla_simplerenv_fractal/depth_pruning2/google_robot_close_drawer/summary.json,openvla_simplerenv_fractal,depth_pruning2,google_robot_close_drawer,50,25,50.0,58.32,13.547762326614466,232.30045141657178,58.32,150.83454147943223
results_corrected/openvla_simplerenv_fractal/depth_pruning2/google_robot_move_near/summary.json,openvla_simplerenv_fractal,depth_pruning2,google_robot_move_near,50,34,68.0,43.38,9.573152247597463,220.68124130007985,43.38,151.5729213508624
results_corrected/openvla_simplerenv_fractal/depth_pruning2/google_robot_open_drawer/summary.json,openvla_simplerenv_fractal,depth_pruning2,google_robot_open_drawer,50,13,26.0,74.08,17.517702908746433,236.47007166234386,74.08,150.24942318032865
results_corrected/openvla_simplerenv_fractal/depth_pruning2/google_robot_pick_coke_can/summary.json,openvla_simplerenv_fractal,depth_pruning2,google_robot_pick_coke_can,50,30,60.0,53.5,11.997783288396896,224.25763155882046,53.5,151.81714916336307
results_corrected/openvla_simplerenv_fractal/depth_pruning2/google_robot_place_apple_in_closed_top_drawer/summary.json,openvla_simplerenv_fractal,depth_pruning2,google_robot_place_apple_in_closed_top_drawer,50,0,0.0,80.0,18.70820642547682,233.85258031846024,80.0,150.3433248337824
results_corrected/openvla_simplerenv_fractal/depth_pruning4/google_robot_close_drawer/summary.json,openvla_simplerenv_fractal,depth_pruning4,google_robot_close_drawer,50,20,40.0,60.12,13.518200456430204,224.85363367315708,60.12,141.97094022114814
results_corrected/openvla_simplerenv_fractal/depth_pruning4/google_robot_move_near/summary.json,openvla_simplerenv_fractal,depth_pruning4,google_robot_move_near,50,31,62.0,48.58,10.34403058486525,212.92776008368156,48.58,142.92113811431201
results_corrected/openvla_simplerenv_fractal/depth_pruning4/google_robot_open_drawer/summary.json,openvla_simplerenv_fractal,depth_pruning4,google_robot_open_drawer,50,9,18.0,75.3,17.324034215230494,230.06685544794814,75.3,143.24176433399705
results_corrected/openvla_simplerenv_fractal/depth_pruning4/google_robot_pick_coke_can/summary.json,openvla_simplerenv_fractal,depth_pruning4,google_robot_pick_coke_can,50,32,64.0,50.0,10.851126999475527,217.02253998951056,50.0,143.1807168666739
results_corrected/openvla_simplerenv_fractal/depth_pruning4/google_robot_place_apple_in_closed_top_drawer/summary.json,openvla_simplerenv_fractal,depth_pruning4,google_robot_place_apple_in_closed_top_drawer,50,0,0.0,80.0,18.05941048790235,225.74263109877938,80.0,142.5908833919093
results_corrected/openvla_simplerenv_fractal/fixed_foveation_keep20/google_robot_close_drawer/summary.json,openvla_simplerenv_fractal,fixed_foveation_keep20,google_robot_close_drawer,50,15,30.0,66.16,16.82732637059642,254.34290161119137,66.16,166.36709934650207
results_corrected/openvla_simplerenv_fractal/fixed_foveation_keep20/google_robot_move_near/summary.json,openvla_simplerenv_fractal,fixed_foveation_keep20,google_robot_move_near,50,3,6.0,76.34,18.471275005433707,241.96063669679995,76.34,169.42982760207147
results_corrected/openvla_simplerenv_fractal/fixed_foveation_keep20/google_robot_open_drawer/summary.json,openvla_simplerenv_fractal,fixed_foveation_keep20,google_robot_open_drawer,50,0,0.0,80.0,20.056636893341782,250.7079611667723,80.0,168.00041471532313
results_corrected/openvla_simplerenv_fractal/fixed_foveation_keep20/google_robot_pick_coke_can/summary.json,openvla_simplerenv_fractal,fixed_foveation_keep20,google_robot_pick_coke_can,50,1,2.0,78.98,19.402545140481088,245.66403064675978,78.98,168.9882357726553
results_corrected/openvla_simplerenv_fractal/fixed_foveation_keep20/google_robot_place_apple_in_closed_top_drawer/summary.json,openvla_simplerenv_fractal,fixed_foveation_keep20,google_robot_place_apple_in_closed_top_drawer,50,0,0.0,80.0,20.211120509477333,252.63900636846665,80.0,167.28037936097826
results_corrected/openvla_simplerenv_fractal/fixed_foveation_keep50/google_robot_close_drawer/summary.json,openvla_simplerenv_fractal,fixed_foveation_keep50,google_robot_close_drawer,50,17,34.0,63.56,15.963355561941862,251.1541151973232,63.56,164.83388536237825
results_corrected/openvla_simplerenv_fractal/fixed_foveation_keep50/google_robot_move_near/summary.json,openvla_simplerenv_fractal,fixed_foveation_keep50,google_robot_move_near,50,16,32.0,63.42,15.22994883022271,240.1442578086205,63.42,165.55436222666586
results_corrected/openvla_simplerenv_fractal/fixed_foveation_keep50/google_robot_open_drawer/summary.json,openvla_simplerenv_fractal,fixed_foveation_keep50,google_robot_open_drawer,50,5,10.0,76.18,19.393482366059906,254.57446004279217,76.18,164.10163041604227
results_corrected/openvla_simplerenv_fractal/fixed_foveation_keep50/google_robot_pick_coke_can/summary.json,openvla_simplerenv_fractal,fixed_foveation_keep50,google_robot_pick_coke_can,50,23,46.0,58.02,14.234685024016072,245.34100351630596,58.02,166.69141069388158
results_corrected/openvla_simplerenv_fractal/fixed_foveation_keep50/google_robot_place_apple_in_closed_top_drawer/summary.json,openvla_simplerenv_fractal,fixed_foveation_keep50,google_robot_place_apple_in_closed_top_drawer,50,0,0.0,80.0,20.28672006602399,253.58400082529988,80.0,163.29199257548316
results_corrected/openvla_simplerenv_fractal/guarded_reuse_aggressive/google_robot_close_drawer/summary.json,openvla_simplerenv_fractal,guarded_reuse_aggressive,google_robot_close_drawer,50,17,34.0,64.74,15.19547376075061,234.7153809198426,61.74,160.11741992720027
results_corrected/openvla_simplerenv_fractal/guarded_reuse_aggressive/google_robot_move_near/summary.json,openvla_simplerenv_fractal,guarded_reuse_aggressive,google_robot_move_near,50,31,62.0,47.84,10.860521201179363,227.01758363669236,47.4,159.73570945049843
results_corrected/openvla_simplerenv_fractal/guarded_reuse_aggressive/google_robot_open_drawer/summary.json,openvla_simplerenv_fractal,guarded_reuse_aggressive,google_robot_open_drawer,50,10,20.0,74.48,17.006142942560835,228.33167216112832,65.98,161.74708512762297
results_corrected/openvla_simplerenv_fractal/guarded_reuse_aggressive/google_robot_pick_coke_can/summary.json,openvla_simplerenv_fractal,guarded_reuse_aggressive,google_robot_pick_coke_can,50,30,60.0,54.18,12.698745789369568,234.3806900954147,54.12,162.18398050601263
results_corrected/openvla_simplerenv_fractal/guarded_reuse_aggressive/google_robot_place_apple_in_closed_top_drawer/summary.json,openvla_simplerenv_fractal,guarded_reuse_aggressive,google_robot_place_apple_in_closed_top_drawer,50,0,0.0,80.0,19.630533973593266,245.3816746699158,79.54,159.86303962547115
results_corrected/openvla_simplerenv_fractal/guarded_reuse_moderate/google_robot_close_drawer/summary.json,openvla_simplerenv_fractal,guarded_reuse_moderate,google_robot_close_drawer,50,21,42.0,64.18,15.291695596929639,238.26263005499595,61.94,161.91848357510145
results_corrected/openvla_simplerenv_fractal/guarded_reuse_moderate/google_robot_move_near/summary.json,openvla_simplerenv_fractal,guarded_reuse_moderate,google_robot_move_near,50,31,62.0,47.84,10.937743744784965,228.63176724048841,47.62,161.15057465138446
results_corrected/openvla_simplerenv_fractal/guarded_reuse_moderate/google_robot_open_drawer/summary.json,openvla_simplerenv_fractal,guarded_reuse_moderate,google_robot_open_drawer,50,9,18.0,74.64,17.45936553354375,233.9143292275422,69.42,159.7615299124976
results_corrected/openvla_simplerenv_fractal/guarded_reuse_moderate/google_robot_pick_coke_can/summary.json,openvla_simplerenv_fractal,guarded_reuse_moderate,google_robot_pick_coke_can,50,30,60.0,54.32,12.835817563745659,236.30002878765941,54.3,160.66415136359277
results_corrected/openvla_simplerenv_fractal/guarded_reuse_moderate/google_robot_place_apple_in_closed_top_drawer/summary.json,openvla_simplerenv_fractal,guarded_reuse_moderate,google_robot_place_apple_in_closed_top_drawer,50,0,0.0,80.0,19.432812052634546,242.9101506579318,79.68,159.3029352860681
results_corrected/openvla_simplerenv_fractal/guarded_reuse_strict/google_robot_close_drawer/summary.json,openvla_simplerenv_fractal,guarded_reuse_strict,google_robot_close_drawer,50,21,42.0,64.18,15.22971533541102,237.2969045716893,62.02,160.90165801008132
results_corrected/openvla_simplerenv_fractal/guarded_reuse_strict/google_robot_move_near/summary.json,openvla_simplerenv_fractal,guarded_reuse_strict,google_robot_move_near,50,31,62.0,47.84,10.920092579103075,228.26280474713786,47.72,159.96616506696915
results_corrected/openvla_simplerenv_fractal/guarded_reuse_strict/google_robot_open_drawer/summary.json,openvla_simplerenv_fractal,guarded_reuse_strict,google_robot_open_drawer,50,9,18.0,74.64,17.4254699787125,233.46020871801312,69.78,158.71321679227478
results_corrected/openvla_simplerenv_fractal/guarded_reuse_strict/google_robot_pick_coke_can/summary.json,openvla_simplerenv_fractal,guarded_reuse_strict,google_robot_pick_coke_can,50,29,58.0,54.8,12.789093419732525,233.37761714840377,54.8,161.36238725459114
results_corrected/openvla_simplerenv_fractal/guarded_reuse_strict/google_robot_place_apple_in_closed_top_drawer/summary.json,openvla_simplerenv_fractal,guarded_reuse_strict,google_robot_place_apple_in_closed_top_drawer,50,0,0.0,80.0,19.410732150692493,242.63415188365616,79.82,158.21264369651396
results_corrected/openvla_simplerenv_fractal/original/google_robot_close_drawer/summary.json,openvla_simplerenv_fractal,original,google_robot_close_drawer,50,20,40.0,64.28,15.502530940906144,241.1719188068784,64.28,160.37436595050255
results_corrected/openvla_simplerenv_fractal/original/google_robot_move_near/summary.json,openvla_simplerenv_fractal,original,google_robot_move_near,50,31,62.0,47.84,10.94426812133519,228.7681463489797,47.84,160.22820512417246
results_corrected/openvla_simplerenv_fractal/original/google_robot_open_drawer/summary.json,openvla_simplerenv_fractal,original,google_robot_open_drawer,50,9,18.0,74.64,18.146610128520987,243.12178628779458,74.64,158.23509137519628
results_corrected/openvla_simplerenv_fractal/original/google_robot_pick_coke_can/summary.json,openvla_simplerenv_fractal,original,google_robot_pick_coke_can,50,29,58.0,54.8,12.803145153319928,233.63403564452426,54.8,161.62930533139505
results_corrected/openvla_simplerenv_fractal/original/google_robot_place_apple_in_closed_top_drawer/summary.json,openvla_simplerenv_fractal,original,google_robot_place_apple_in_closed_top_drawer,50,0,0.0,80.0,19.683003912402782,246.03754890503478,80.0,161.82483716626302
results_corrected/openvla_simplerenv_fractal/temporal_fusion_conservative_adaptive/google_robot_close_drawer/summary.json,openvla_simplerenv_fractal,temporal_fusion_conservative_adaptive,google_robot_close_drawer,50,20,40.0,61.56,14.92019902878441,242.36840527590007,61.56,159.77455407714342
results_corrected/openvla_simplerenv_fractal/temporal_fusion_conservative_adaptive/google_robot_move_near/summary.json,openvla_simplerenv_fractal,temporal_fusion_conservative_adaptive,google_robot_move_near,50,31,62.0,47.84,10.885009633363225,227.52946558033497,47.84,158.86772879335896
results_corrected/openvla_simplerenv_fractal/temporal_fusion_conservative_adaptive/google_robot_open_drawer/summary.json,openvla_simplerenv_fractal,temporal_fusion_conservative_adaptive,google_robot_open_drawer,50,10,20.0,74.64,18.44592170116259,247.13185558899502,74.64,161.84214126085487
results_corrected/openvla_simplerenv_fractal/temporal_fusion_conservative_adaptive/google_robot_pick_coke_can/summary.json,openvla_simplerenv_fractal,temporal_fusion_conservative_adaptive,google_robot_pick_coke_can,50,31,62.0,52.32,12.211659879335203,233.40328515548933,52.32,159.43987456593408
results_corrected/openvla_simplerenv_fractal/temporal_fusion_conservative_adaptive/google_robot_place_apple_in_closed_top_drawer/summary.json,openvla_simplerenv_fractal,temporal_fusion_conservative_adaptive,google_robot_place_apple_in_closed_top_drawer,50,0,0.0,80.0,19.54440713843098,244.30508923038724,80.0,160.00905717123533
results_corrected/openvla_simplerenv_fractal/temporal_fusion_motion_entropy/google_robot_close_drawer/summary.json,openvla_simplerenv_fractal,temporal_fusion_motion_entropy,google_robot_close_drawer,50,20,40.0,65.84,16.140200282963924,245.14277465012034,65.84,161.86047336686389
results_corrected/openvla_simplerenv_fractal/temporal_fusion_motion_entropy/google_robot_move_near/summary.json,openvla_simplerenv_fractal,temporal_fusion_motion_entropy,google_robot_move_near,50,42,84.0,36.78,8.438415167382919,229.42944990165628,36.78,161.08906807331343
results_corrected/openvla_simplerenv_fractal/temporal_fusion_motion_entropy/google_robot_open_drawer/summary.json,openvla_simplerenv_fractal,temporal_fusion_motion_entropy,google_robot_open_drawer,50,13,26.0,71.2,17.72555467047263,248.95441952910997,71.2,162.16206308146886
results_corrected/openvla_simplerenv_fractal/temporal_fusion_motion_entropy/google_robot_pick_coke_can/summary.json,openvla_simplerenv_fractal,temporal_fusion_motion_entropy,google_robot_pick_coke_can,50,30,60.0,56.32,13.38543703944655,237.6675610697186,56.32,162.98345873065045
results_corrected/openvla_simplerenv_fractal/temporal_fusion_motion_entropy/google_robot_place_apple_in_closed_top_drawer/summary.json,openvla_simplerenv_fractal,temporal_fusion_motion_entropy,google_robot_place_apple_in_closed_top_drawer,50,0,0.0,80.0,19.563126640273257,244.53908300341573,80.0,159.65253748581745
results_corrected/openvla_simplerenv_fractal/temporal_fusion_task_aware/google_robot_close_drawer/summary.json,openvla_simplerenv_fractal,temporal_fusion_task_aware,google_robot_close_drawer,50,25,50.0,58.6,15.187991521875373,259.18074269411903,58.6,173.80015413632853
results_corrected/openvla_simplerenv_fractal/temporal_fusion_task_aware/google_robot_move_near/summary.json,openvla_simplerenv_fractal,temporal_fusion_task_aware,google_robot_move_near,50,32,64.0,47.18,11.471528928566258,243.14389420445653,47.18,175.21021568635658
results_corrected/openvla_simplerenv_fractal/temporal_fusion_task_aware/google_robot_open_drawer/summary.json,openvla_simplerenv_fractal,temporal_fusion_task_aware,google_robot_open_drawer,50,17,34.0,68.92,17.70347611180274,256.86993778007457,68.92,172.6212823663898
results_corrected/openvla_simplerenv_fractal/temporal_fusion_task_aware/google_robot_pick_coke_can/summary.json,openvla_simplerenv_fractal,temporal_fusion_task_aware,google_robot_pick_coke_can,50,32,64.0,52.48,13.108215110423043,249.77544036629274,52.48,175.5522059392228
results_corrected/openvla_simplerenv_fractal/temporal_fusion_task_aware/google_robot_place_apple_in_closed_top_drawer/summary.json,openvla_simplerenv_fractal,temporal_fusion_task_aware,google_robot_place_apple_in_closed_top_drawer,50,0,0.0,80.0,20.55244754335843,256.9055942919804,80.0,172.1415199043986
results_corrected/smolvla_libero/action_repeat2/libero_10/summary.json,smolvla_libero,action_repeat2,libero_10,100,31,31.0,443.45,67.46460043528,152.13575473058972,221.8,278.12497554547105
results_corrected/smolvla_libero/action_repeat2/libero_goal/summary.json,smolvla_libero,action_repeat2,libero_goal,100,72,72.0,164.22,25.320464999603573,154.18624406042852,82.31,278.7812053651202
results_corrected/smolvla_libero/action_repeat2/libero_object/summary.json,smolvla_libero,action_repeat2,libero_object,100,90,90.0,169.02,25.379267925111343,150.15541311744968,84.75,272.60329068418605
results_corrected/smolvla_libero/action_repeat2/libero_spatial/summary.json,smolvla_libero,action_repeat2,libero_spatial,100,64,64.0,148.18,23.37071666876902,157.71842805215965,74.23,275.74172301476557
results_corrected/smolvla_libero/action_repeat4/libero_10/summary.json,smolvla_libero,action_repeat4,libero_10,100,20,20.0,470.22,37.88216343575856,80.56263756488146,117.64,272.36455761296435
results_corrected/smolvla_libero/action_repeat4/libero_goal/summary.json,smolvla_libero,action_repeat4,libero_goal,100,59,59.0,197.32,16.487967551412293,83.55953553320643,49.51,276.77406439007643
results_corrected/smolvla_libero/action_repeat4/libero_object/summary.json,smolvla_libero,action_repeat4,libero_object,100,71,71.0,202.02,16.566019415551565,82.00187810885835,50.74,274.76640639985055
results_corrected/smolvla_libero/action_repeat4/libero_spatial/summary.json,smolvla_libero,action_repeat4,libero_spatial,100,35,35.0,189.73,16.574504183979005,87.35837339365945,47.59,272.61809765642664
results_corrected/smolvla_libero/depth_pruning1/libero_10/summary.json,smolvla_libero,depth_pruning1,libero_10,100,9,9.0,500.07,145.81029843869618,291.57977570879314,500.07,277.7131076956817
results_corrected/smolvla_libero/depth_pruning1/libero_goal/summary.json,smolvla_libero,depth_pruning1,libero_goal,100,62,62.0,187.03,54.895780686880464,293.5132368437174,187.03,278.24372776547176
results_corrected/smolvla_libero/depth_pruning1/libero_object/summary.json,smolvla_libero,depth_pruning1,libero_object,100,73,73.0,193.35,56.995139607460004,294.77703443216967,193.35,280.32169543980507
results_corrected/smolvla_libero/depth_pruning1/libero_spatial/summary.json,smolvla_libero,depth_pruning1,libero_spatial,100,62,62.0,151.44,44.840739874946884,296.09574666499526,151.44,275.72783364462686
results_corrected/smolvla_libero/depth_pruning2/libero_10/summary.json,smolvla_libero,depth_pruning2,libero_10,100,3,3.0,515.08,148.05316692518042,287.4372270815804,515.08,273.4592819179858
results_corrected/smolvla_libero/depth_pruning2/libero_goal/summary.json,smolvla_libero,depth_pruning2,libero_goal,100,53,53.0,210.43,60.30138242144589,286.5626689229002,210.43,271.4172011923422
results_corrected/smolvla_libero/depth_pruning2/libero_object/summary.json,smolvla_libero,depth_pruning2,libero_object,100,40,40.0,233.84,67.85611392441089,290.1818077506453,233.84,276.1183485979674
results_corrected/smolvla_libero/depth_pruning2/libero_spatial/summary.json,smolvla_libero,depth_pruning2,libero_spatial,100,38,38.0,177.76,53.10625363698345,298.75255196322826,177.76,278.235847959746
results_corrected/smolvla_libero/depth_pruning4/libero_10/summary.json,smolvla_libero,depth_pruning4,libero_10,100,0,0.0,520.0,134.6484616844516,258.93934939317614,520.0,245.3715627212973
results_corrected/smolvla_libero/depth_pruning4/libero_goal/summary.json,smolvla_libero,depth_pruning4,libero_goal,100,28,28.0,260.99,68.59692775853107,262.8335482529256,260.99,247.33708862522892
results_corrected/smolvla_libero/depth_pruning4/libero_object/summary.json,smolvla_libero,depth_pruning4,libero_object,100,13,13.0,266.05,64.45246135443166,242.2569492743156,266.05,229.09328218886543
results_corrected/smolvla_libero/depth_pruning4/libero_spatial/summary.json,smolvla_libero,depth_pruning4,libero_spatial,100,29,29.0,188.55,55.60473671859247,294.90711598298844,188.55,274.33829895335293
results_corrected/smolvla_libero/fixed_foveation_keep20/libero_10/summary.json,smolvla_libero,fixed_foveation_keep20,libero_10,100,19,19.0,481.49,147.13685028441833,305.58651329086445,481.49,277.8514871219487
results_corrected/smolvla_libero/fixed_foveation_keep20/libero_goal/summary.json,smolvla_libero,fixed_foveation_keep20,libero_goal,100,58,58.0,186.72,57.51646346498048,308.0359011620634,186.72,278.87944964507795
results_corrected/smolvla_libero/fixed_foveation_keep20/libero_object/summary.json,smolvla_libero,fixed_foveation_keep20,libero_object,100,74,74.0,189.28,58.1241558395885,307.0802823308775,189.28,279.1743977204771
results_corrected/smolvla_libero/fixed_foveation_keep20/libero_spatial/summary.json,smolvla_libero,fixed_foveation_keep20,libero_spatial,100,63,63.0,149.31,45.96797952506691,307.8693960556353,149.31,273.74668656205597
results_corrected/smolvla_libero/fixed_foveation_keep50/libero_10/summary.json,smolvla_libero,fixed_foveation_keep50,libero_10,100,21,21.0,477.84,146.44859004107303,306.4803910117885,477.84,278.08027763772986
results_corrected/smolvla_libero/fixed_foveation_keep50/libero_goal/summary.json,smolvla_libero,fixed_foveation_keep50,libero_goal,100,67,67.0,168.51,51.2433355735708,304.0967038963314,168.51,274.08081367364974
results_corrected/smolvla_libero/fixed_foveation_keep50/libero_object/summary.json,smolvla_libero,fixed_foveation_keep50,libero_object,100,81,81.0,176.39,54.52140361383208,309.0957742152734,176.39,280.0812425384475
results_corrected/smolvla_libero/fixed_foveation_keep50/libero_spatial/summary.json,smolvla_libero,fixed_foveation_keep50,libero_spatial,100,76,76.0,135.92,42.6555811116239,313.82858381124123,135.92,278.97671380498184
results_corrected/smolvla_libero/guarded_reuse_aggressive/libero_10/summary.json,smolvla_libero,guarded_reuse_aggressive,libero_10,100,47,47.0,419.34,120.30916123819364,286.90122868839995,407.87,280.550300422885
results_corrected/smolvla_libero/guarded_reuse_aggressive/libero_goal/summary.json,smolvla_libero,guarded_reuse_aggressive,libero_goal,100,77,77.0,151.78,38.76928796966783,255.43080754821338,147.48,248.52223745519922
results_corrected/smolvla_libero/guarded_reuse_aggressive/libero_object/summary.json,smolvla_libero,guarded_reuse_aggressive,libero_object,100,91,91.0,162.41,44.10451548455495,271.5628069980602,160.11,261.8404755093584
results_corrected/smolvla_libero/guarded_reuse_aggressive/libero_spatial/summary.json,smolvla_libero,guarded_reuse_aggressive,libero_spatial,100,78,78.0,130.64,38.85309789666465,297.4058320320319,128.82,280.7753311202239
results_corrected/smolvla_libero/guarded_reuse_moderate/libero_10/summary.json,smolvla_libero,guarded_reuse_moderate,libero_10,100,37,37.0,437.84,116.75201099263272,266.6545107633672,435.61,254.96910324754407
results_corrected/smolvla_libero/guarded_reuse_moderate/libero_goal/summary.json,smolvla_libero,guarded_reuse_moderate,libero_goal,100,75,75.0,155.36,42.873452873004844,275.961977812853,154.6,262.70814461152065
results_corrected/smolvla_libero/guarded_reuse_moderate/libero_object/summary.json,smolvla_libero,guarded_reuse_moderate,libero_object,100,89,89.0,164.27,44.15365590192047,268.787093820664,163.94,255.95831421209212
results_corrected/smolvla_libero/guarded_reuse_moderate/libero_spatial/summary.json,smolvla_libero,guarded_reuse_moderate,libero_spatial,100,79,79.0,129.59,38.99224613219198,300.8893134670266,129.27,281.27424623306314
results_corrected/smolvla_libero/guarded_reuse_strict/libero_10/summary.json,smolvla_libero,guarded_reuse_strict,libero_10,100,40,40.0,426.45,121.84771841916023,285.72568511938147,425.75,272.7617574149045
results_corrected/smolvla_libero/guarded_reuse_strict/libero_goal/summary.json,smolvla_libero,guarded_reuse_strict,libero_goal,100,76,76.0,153.64,42.884632101348835,279.124134999667,153.41,264.92530129354975
results_corrected/smolvla_libero/guarded_reuse_strict/libero_object/summary.json,smolvla_libero,guarded_reuse_strict,libero_object,100,90,90.0,164.06,45.93243129029821,279.9733712684275,163.93,266.2585078593344
results_corrected/smolvla_libero/guarded_reuse_strict/libero_spatial/summary.json,smolvla_libero,guarded_reuse_strict,libero_spatial,100,79,79.0,129.2,39.108133165061005,302.69452914133905,129.17,282.41172008410297
results_corrected/smolvla_libero/original/libero_10/summary.json,smolvla_libero,original,libero_10,100,42,42.0,428.35,123.99723014886258,289.47643317115114,428.35,275.08167011620213
results_corrected/smolvla_libero/original/libero_goal/summary.json,smolvla_libero,original,libero_goal,100,80,80.0,147.66,43.65771271496662,295.663772957921,147.66,280.14682417826566
results_corrected/smolvla_libero/original/libero_object/summary.json,smolvla_libero,original,libero_object,100,94,94.0,162.25,47.1866909883148,290.8270631020943,162.25,276.256044832229
results_corrected/smolvla_libero/original/libero_spatial/summary.json,smolvla_libero,original,libero_spatial,100,76,76.0,132.92,38.85143886849168,292.2918963925043,132.92,271.8539018787709
results_corrected/smolvla_libero/temporal_fusion_conservative_adaptive/libero_10/summary.json,smolvla_libero,temporal_fusion_conservative_adaptive,libero_10,100,44,44.0,414.93,113.08990458517954,272.5517667683213,414.93,259.593637585839
results_corrected/smolvla_libero/temporal_fusion_conservative_adaptive/libero_goal/summary.json,smolvla_libero,temporal_fusion_conservative_adaptive,libero_goal,100,77,77.0,151.34,42.78101515182441,282.68147979268144,151.34,268.2481385061143
results_corrected/smolvla_libero/temporal_fusion_conservative_adaptive/libero_object/summary.json,smolvla_libero,temporal_fusion_conservative_adaptive,libero_object,100,86,86.0,168.94,50.532229465961386,299.1134690775505,168.94,284.78708668747464
results_corrected/smolvla_libero/temporal_fusion_conservative_adaptive/libero_spatial/summary.json,smolvla_libero,temporal_fusion_conservative_adaptive,libero_spatial,100,82,82.0,125.71,38.01854563351702,302.4305594902317,125.71,282.2225424582546
results_corrected/smolvla_libero/temporal_fusion_motion_entropy/libero_10/summary.json,smolvla_libero,temporal_fusion_motion_entropy,libero_10,100,44,44.0,415.45,115.64516962371658,278.3612218647649,415.45,265.17493235460887
results_corrected/smolvla_libero/temporal_fusion_motion_entropy/libero_goal/summary.json,smolvla_libero,temporal_fusion_motion_entropy,libero_goal,100,77,77.0,150.61,42.10499623222975,279.5630850025214,150.61,265.0304763220091
results_corrected/smolvla_libero/temporal_fusion_motion_entropy/libero_object/summary.json,smolvla_libero,temporal_fusion_motion_entropy,libero_object,100,90,90.0,163.32,51.258993036256726,313.8561905232471,163.32,298.8223315101485
results_corrected/smolvla_libero/temporal_fusion_motion_entropy/libero_spatial/summary.json,smolvla_libero,temporal_fusion_motion_entropy,libero_spatial,100,80,80.0,129.17,37.448899317724866,289.91948066675593,129.17,270.69030172255407
results_corrected/smolvla_libero/temporal_fusion_task_aware/libero_10/summary.json,smolvla_libero,temporal_fusion_task_aware,libero_10,100,41,41.0,422.78,114.8553445759526,271.66692978843037,422.78,258.5881805736861
results_corrected/smolvla_libero/temporal_fusion_task_aware/libero_goal/summary.json,smolvla_libero,temporal_fusion_task_aware,libero_goal,100,74,74.0,158.82,43.25425763021471,272.3476742867064,158.82,258.2137389824387
results_corrected/smolvla_libero/temporal_fusion_task_aware/libero_object/summary.json,smolvla_libero,temporal_fusion_task_aware,libero_object,100,90,90.0,162.51,45.244174326618975,278.40855532963496,162.51,265.003289022443
results_corrected/smolvla_libero/temporal_fusion_task_aware/libero_spatial/summary.json,smolvla_libero,temporal_fusion_task_aware,libero_spatial,100,80,80.0,128.72,35.49918333231442,275.786073122393,128.72,256.74563497153747
results_corrected/spatialvla_simplerenv_bridge/action_repeat2/widowx_carrot_on_plate/summary.json,spatialvla_simplerenv_bridge,action_repeat2,widowx_carrot_on_plate,50,2,4.0,58.76,13.639903046740004,232.1290511698435,29.4,384.87928336938825
results_corrected/spatialvla_simplerenv_bridge/action_repeat2/widowx_put_eggplant_in_basket/summary.json,spatialvla_simplerenv_bridge,action_repeat2,widowx_put_eggplant_in_basket,50,49,98.0,35.96,8.790683404280026,244.4572693070085,18.46,391.3561894550493
results_corrected/spatialvla_simplerenv_bridge/action_repeat2/widowx_spoon_on_towel/summary.json,spatialvla_simplerenv_bridge,action_repeat2,widowx_spoon_on_towel,50,20,40.0,48.74,11.364993091879969,233.17589437587134,24.5,385.80273494284984
results_corrected/spatialvla_simplerenv_bridge/action_repeat2/widowx_stack_cube/summary.json,spatialvla_simplerenv_bridge,action_repeat2,widowx_stack_cube,50,11,22.0,54.04,12.633364186479985,233.77801973501082,27.04,389.7612403535427
results_corrected/spatialvla_simplerenv_bridge/action_repeat4/widowx_carrot_on_plate/summary.json,spatialvla_simplerenv_bridge,action_repeat4,widowx_carrot_on_plate,50,6,12.0,59.16,7.992565890120004,135.10084330831648,14.84,387.5282869312618
results_corrected/spatialvla_simplerenv_bridge/action_repeat4/widowx_put_eggplant_in_basket/summary.json,spatialvla_simplerenv_bridge,action_repeat4,widowx_put_eggplant_in_basket,50,37,74.0,73.52,10.582642368220004,143.9423608299783,18.92,384.5259428213557
results_corrected/spatialvla_simplerenv_bridge/action_repeat4/widowx_spoon_on_towel/summary.json,spatialvla_simplerenv_bridge,action_repeat4,widowx_spoon_on_towel,50,9,18.0,58.24,7.995668292416958,137.28826051540108,14.64,387.24949808425174
results_corrected/spatialvla_simplerenv_bridge/action_repeat4/widowx_stack_cube/summary.json,spatialvla_simplerenv_bridge,action_repeat4,widowx_stack_cube,50,6,12.0,58.68,7.841855041159961,133.6376114717103,14.72,379.58069249320107
results_corrected/spatialvla_simplerenv_bridge/depth_pruning1/widowx_carrot_on_plate/summary.json,spatialvla_simplerenv_bridge,depth_pruning1,widowx_carrot_on_plate,50,10,20.0,54.08,22.207499226997605,410.641627718151,54.08,371.2476309830686
results_corrected/spatialvla_simplerenv_bridge/depth_pruning1/widowx_put_eggplant_in_basket/summary.json,spatialvla_simplerenv_bridge,depth_pruning1,widowx_put_eggplant_in_basket,50,46,92.0,36.12,14.78840192884004,409.42419515061016,36.12,366.7287894302275
results_corrected/spatialvla_simplerenv_bridge/depth_pruning1/widowx_spoon_on_towel/summary.json,spatialvla_simplerenv_bridge,depth_pruning1,widowx_spoon_on_towel,50,9,18.0,54.46,22.237001409760033,408.3180574689687,54.46,368.94823302643715
